local_code,text,table_name,parent_varname,local_code_system,code,display,code_system,comment
edam:data_1869,Organism identifier,EnumEDAMDataTypes,,,data_1869,Organism identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1870,Genus name,EnumEDAMDataTypes,,,data_1870,Genus name,http://edamontology.org/,LinkML gen-harmony
edam:data_1872,Taxonomic classification,EnumEDAMDataTypes,,,data_1872,Taxonomic classification,http://edamontology.org/,LinkML gen-harmony
edam:data_1873,iHOP organism ID,EnumEDAMDataTypes,,,data_1873,iHOP organism ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1874,Genbank common name,EnumEDAMDataTypes,,,data_1874,Genbank common name,http://edamontology.org/,LinkML gen-harmony
edam:data_1875,NCBI taxon,EnumEDAMDataTypes,,,data_1875,NCBI taxon,http://edamontology.org/,LinkML gen-harmony
edam:data_1881,Author ID,EnumEDAMDataTypes,,,data_1881,Author ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1882,DragonDB author identifier,EnumEDAMDataTypes,,,data_1882,DragonDB author identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1883,Annotated URI,EnumEDAMDataTypes,,,data_1883,Annotated URI,http://edamontology.org/,LinkML gen-harmony
edam:data_1885,Gene ID (GeneFarm),EnumEDAMDataTypes,,,data_1885,Gene ID (GeneFarm),http://edamontology.org/,LinkML gen-harmony
edam:data_1886,Blattner number,EnumEDAMDataTypes,,,data_1886,Blattner number,http://edamontology.org/,LinkML gen-harmony
edam:data_1891,iHOP symbol,EnumEDAMDataTypes,,,data_1891,iHOP symbol,http://edamontology.org/,LinkML gen-harmony
edam:data_1893,Locus ID,EnumEDAMDataTypes,,,data_1893,Locus ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1895,Locus ID (AGI),EnumEDAMDataTypes,,,data_1895,Locus ID (AGI),http://edamontology.org/,LinkML gen-harmony
edam:data_1896,Locus ID (ASPGD),EnumEDAMDataTypes,,,data_1896,Locus ID (ASPGD),http://edamontology.org/,LinkML gen-harmony
edam:data_1897,Locus ID (MGG),EnumEDAMDataTypes,,,data_1897,Locus ID (MGG),http://edamontology.org/,LinkML gen-harmony
edam:data_1898,Locus ID (CGD),EnumEDAMDataTypes,,,data_1898,Locus ID (CGD),http://edamontology.org/,LinkML gen-harmony
edam:data_1899,Locus ID (CMR),EnumEDAMDataTypes,,,data_1899,Locus ID (CMR),http://edamontology.org/,LinkML gen-harmony
edam:data_1900,NCBI locus tag,EnumEDAMDataTypes,,,data_1900,NCBI locus tag,http://edamontology.org/,LinkML gen-harmony
edam:data_1901,Locus ID (SGD),EnumEDAMDataTypes,,,data_1901,Locus ID (SGD),http://edamontology.org/,LinkML gen-harmony
edam:data_1902,Locus ID (MMP),EnumEDAMDataTypes,,,data_1902,Locus ID (MMP),http://edamontology.org/,LinkML gen-harmony
edam:data_1903,Locus ID (DictyBase),EnumEDAMDataTypes,,,data_1903,Locus ID (DictyBase),http://edamontology.org/,LinkML gen-harmony
edam:data_1904,Locus ID (EntrezGene),EnumEDAMDataTypes,,,data_1904,Locus ID (EntrezGene),http://edamontology.org/,LinkML gen-harmony
edam:data_1905,Locus ID (MaizeGDB),EnumEDAMDataTypes,,,data_1905,Locus ID (MaizeGDB),http://edamontology.org/,LinkML gen-harmony
edam:data_1907,Gene ID (KOME),EnumEDAMDataTypes,,,data_1907,Gene ID (KOME),http://edamontology.org/,LinkML gen-harmony
edam:data_1908,Locus ID (Tropgene),EnumEDAMDataTypes,,,data_1908,Locus ID (Tropgene),http://edamontology.org/,LinkML gen-harmony
edam:data_1916,Alignment,EnumEDAMDataTypes,,,data_1916,Alignment,http://edamontology.org/,LinkML gen-harmony
edam:data_1917,Atomic property,EnumEDAMDataTypes,,,data_1917,Atomic property,http://edamontology.org/,LinkML gen-harmony
edam:data_2007,UniProt keyword,EnumEDAMDataTypes,,,data_2007,UniProt keyword,http://edamontology.org/,LinkML gen-harmony
edam:data_2012,Sequence coordinates,EnumEDAMDataTypes,,,data_2012,Sequence coordinates,http://edamontology.org/,LinkML gen-harmony
edam:data_2016,Amino acid property,EnumEDAMDataTypes,,,data_2016,Amino acid property,http://edamontology.org/,LinkML gen-harmony
edam:data_2019,Map data,EnumEDAMDataTypes,,,data_2019,Map data,http://edamontology.org/,LinkML gen-harmony
edam:data_2024,Enzyme kinetics data,EnumEDAMDataTypes,,,data_2024,Enzyme kinetics data,http://edamontology.org/,LinkML gen-harmony
edam:data_2025,Michaelis Menten plot,EnumEDAMDataTypes,,,data_2025,Michaelis Menten plot,http://edamontology.org/,LinkML gen-harmony
edam:data_2026,Hanes Woolf plot,EnumEDAMDataTypes,,,data_2026,Hanes Woolf plot,http://edamontology.org/,LinkML gen-harmony
edam:data_2042,Evidence,EnumEDAMDataTypes,,,data_2042,Evidence,http://edamontology.org/,LinkML gen-harmony
edam:data_2044,Sequence,EnumEDAMDataTypes,,,data_2044,Sequence,http://edamontology.org/,LinkML gen-harmony
edam:data_2048,Report,EnumEDAMDataTypes,,,data_2048,Report,http://edamontology.org/,LinkML gen-harmony
edam:data_2050,Molecular property (general),EnumEDAMDataTypes,,,data_2050,Molecular property (general),http://edamontology.org/,LinkML gen-harmony
edam:data_2070,Sequence motif (nucleic acid),EnumEDAMDataTypes,,,data_2070,Sequence motif (nucleic acid),http://edamontology.org/,LinkML gen-harmony
edam:data_2071,Sequence motif (protein),EnumEDAMDataTypes,,,data_2071,Sequence motif (protein),http://edamontology.org/,LinkML gen-harmony
edam:data_2080,Database search results,EnumEDAMDataTypes,,,data_2080,Database search results,http://edamontology.org/,LinkML gen-harmony
edam:data_2082,Matrix,EnumEDAMDataTypes,,,data_2082,Matrix,http://edamontology.org/,LinkML gen-harmony
edam:data_2084,Nucleic acid report,EnumEDAMDataTypes,,,data_2084,Nucleic acid report,http://edamontology.org/,LinkML gen-harmony
edam:data_2085,Structure report,EnumEDAMDataTypes,,,data_2085,Structure report,http://edamontology.org/,LinkML gen-harmony
edam:data_2087,Molecular property,EnumEDAMDataTypes,,,data_2087,Molecular property,http://edamontology.org/,LinkML gen-harmony
edam:data_2088,DNA base structural data,EnumEDAMDataTypes,,,data_2088,DNA base structural data,http://edamontology.org/,LinkML gen-harmony
edam:data_2091,Accession,EnumEDAMDataTypes,,,data_2091,Accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2093,Data reference,EnumEDAMDataTypes,,,data_2093,Data reference,http://edamontology.org/,LinkML gen-harmony
edam:data_2098,Job identifier,EnumEDAMDataTypes,,,data_2098,Job identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2099,Name,EnumEDAMDataTypes,,,data_2099,Name,http://edamontology.org/,LinkML gen-harmony
edam:data_2101,Account authentication,EnumEDAMDataTypes,,,data_2101,Account authentication,http://edamontology.org/,LinkML gen-harmony
edam:data_2102,KEGG organism code,EnumEDAMDataTypes,,,data_2102,KEGG organism code,http://edamontology.org/,LinkML gen-harmony
edam:data_2104,BioCyc ID,EnumEDAMDataTypes,,,data_2104,BioCyc ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2105,Compound ID (BioCyc),EnumEDAMDataTypes,,,data_2105,Compound ID (BioCyc),http://edamontology.org/,LinkML gen-harmony
edam:data_2106,Reaction ID (BioCyc),EnumEDAMDataTypes,,,data_2106,Reaction ID (BioCyc),http://edamontology.org/,LinkML gen-harmony
edam:data_2107,Enzyme ID (BioCyc),EnumEDAMDataTypes,,,data_2107,Enzyme ID (BioCyc),http://edamontology.org/,LinkML gen-harmony
edam:data_2108,Reaction ID,EnumEDAMDataTypes,,,data_2108,Reaction ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2109,Identifier (hybrid),EnumEDAMDataTypes,,,data_2109,Identifier (hybrid),http://edamontology.org/,LinkML gen-harmony
edam:data_2110,Molecular property identifier,EnumEDAMDataTypes,,,data_2110,Molecular property identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2111,Codon usage table ID,EnumEDAMDataTypes,,,data_2111,Codon usage table ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2112,FlyBase primary identifier,EnumEDAMDataTypes,,,data_2112,FlyBase primary identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2113,WormBase identifier,EnumEDAMDataTypes,,,data_2113,WormBase identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2114,WormBase wormpep ID,EnumEDAMDataTypes,,,data_2114,WormBase wormpep ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2117,Map identifier,EnumEDAMDataTypes,,,data_2117,Map identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2118,Person identifier,EnumEDAMDataTypes,,,data_2118,Person identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2119,Nucleic acid identifier,EnumEDAMDataTypes,,,data_2119,Nucleic acid identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2127,Genetic code identifier,EnumEDAMDataTypes,,,data_2127,Genetic code identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2128,Genetic code name,EnumEDAMDataTypes,,,data_2128,Genetic code name,http://edamontology.org/,LinkML gen-harmony
edam:data_2129,File format name,EnumEDAMDataTypes,,,data_2129,File format name,http://edamontology.org/,LinkML gen-harmony
edam:data_2131,Operating system name,EnumEDAMDataTypes,,,data_2131,Operating system name,http://edamontology.org/,LinkML gen-harmony
edam:data_2133,Logical operator,EnumEDAMDataTypes,,,data_2133,Logical operator,http://edamontology.org/,LinkML gen-harmony
edam:data_2137,Gap penalty,EnumEDAMDataTypes,,,data_2137,Gap penalty,http://edamontology.org/,LinkML gen-harmony
edam:data_2139,Nucleic acid melting temperature,EnumEDAMDataTypes,,,data_2139,Nucleic acid melting temperature,http://edamontology.org/,LinkML gen-harmony
edam:data_2140,Concentration,EnumEDAMDataTypes,,,data_2140,Concentration,http://edamontology.org/,LinkML gen-harmony
edam:data_2154,Sequence name,EnumEDAMDataTypes,,,data_2154,Sequence name,http://edamontology.org/,LinkML gen-harmony
edam:data_2160,Fickett testcode plot,EnumEDAMDataTypes,,,data_2160,Fickett testcode plot,http://edamontology.org/,LinkML gen-harmony
edam:data_2161,Sequence similarity plot,EnumEDAMDataTypes,,,data_2161,Sequence similarity plot,http://edamontology.org/,LinkML gen-harmony
edam:data_2162,Helical wheel,EnumEDAMDataTypes,,,data_2162,Helical wheel,http://edamontology.org/,LinkML gen-harmony
edam:data_2163,Helical net,EnumEDAMDataTypes,,,data_2163,Helical net,http://edamontology.org/,LinkML gen-harmony
edam:data_2165,Protein ionisation curve,EnumEDAMDataTypes,,,data_2165,Protein ionisation curve,http://edamontology.org/,LinkML gen-harmony
edam:data_2166,Sequence composition plot,EnumEDAMDataTypes,,,data_2166,Sequence composition plot,http://edamontology.org/,LinkML gen-harmony
edam:data_2167,Nucleic acid density plot,EnumEDAMDataTypes,,,data_2167,Nucleic acid density plot,http://edamontology.org/,LinkML gen-harmony
edam:data_2168,Sequence trace image,EnumEDAMDataTypes,,,data_2168,Sequence trace image,http://edamontology.org/,LinkML gen-harmony
edam:data_2174,FlyBase secondary identifier,EnumEDAMDataTypes,,,data_2174,FlyBase secondary identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2190,Sequence checksum,EnumEDAMDataTypes,,,data_2190,Sequence checksum,http://edamontology.org/,LinkML gen-harmony
edam:data_2193,Database entry metadata,EnumEDAMDataTypes,,,data_2193,Database entry metadata,http://edamontology.org/,LinkML gen-harmony
edam:data_2208,Plasmid identifier,EnumEDAMDataTypes,,,data_2208,Plasmid identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2209,Mutation ID,EnumEDAMDataTypes,,,data_2209,Mutation ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2216,Codon number,EnumEDAMDataTypes,,,data_2216,Codon number,http://edamontology.org/,LinkML gen-harmony
edam:data_2219,Database field name,EnumEDAMDataTypes,,,data_2219,Database field name,http://edamontology.org/,LinkML gen-harmony
edam:data_2220,Sequence cluster ID (SYSTERS),EnumEDAMDataTypes,,,data_2220,Sequence cluster ID (SYSTERS),http://edamontology.org/,LinkML gen-harmony
edam:data_2223,Ontology metadata,EnumEDAMDataTypes,,,data_2223,Ontology metadata,http://edamontology.org/,LinkML gen-harmony
edam:data_2253,Data resource definition name,EnumEDAMDataTypes,,,data_2253,Data resource definition name,http://edamontology.org/,LinkML gen-harmony
edam:data_2254,OBO file format name,EnumEDAMDataTypes,,,data_2254,OBO file format name,http://edamontology.org/,LinkML gen-harmony
edam:data_2285,Gene ID (MIPS),EnumEDAMDataTypes,,,data_2285,Gene ID (MIPS),http://edamontology.org/,LinkML gen-harmony
edam:data_2290,EMBL accession,EnumEDAMDataTypes,,,data_2290,EMBL accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2291,UniProt ID,EnumEDAMDataTypes,,,data_2291,UniProt ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2292,GenBank accession,EnumEDAMDataTypes,,,data_2292,GenBank accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2293,Gramene secondary identifier,EnumEDAMDataTypes,,,data_2293,Gramene secondary identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2294,Sequence variation ID,EnumEDAMDataTypes,,,data_2294,Sequence variation ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2295,Gene ID,EnumEDAMDataTypes,,,data_2295,Gene ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2297,Gene ID (ECK),EnumEDAMDataTypes,,,data_2297,Gene ID (ECK),http://edamontology.org/,LinkML gen-harmony
edam:data_2298,Gene ID (HGNC),EnumEDAMDataTypes,,,data_2298,Gene ID (HGNC),http://edamontology.org/,LinkML gen-harmony
edam:data_2299,Gene name,EnumEDAMDataTypes,,,data_2299,Gene name,http://edamontology.org/,LinkML gen-harmony
edam:data_2301,SMILES string,EnumEDAMDataTypes,,,data_2301,SMILES string,http://edamontology.org/,LinkML gen-harmony
edam:data_2302,STRING ID,EnumEDAMDataTypes,,,data_2302,STRING ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2309,Reaction ID (SABIO-RK),EnumEDAMDataTypes,,,data_2309,Reaction ID (SABIO-RK),http://edamontology.org/,LinkML gen-harmony
edam:data_2313,Carbohydrate report,EnumEDAMDataTypes,,,data_2313,Carbohydrate report,http://edamontology.org/,LinkML gen-harmony
edam:data_2314,GI number,EnumEDAMDataTypes,,,data_2314,GI number,http://edamontology.org/,LinkML gen-harmony
edam:data_2315,NCBI version,EnumEDAMDataTypes,,,data_2315,NCBI version,http://edamontology.org/,LinkML gen-harmony
edam:data_2316,Cell line name,EnumEDAMDataTypes,,,data_2316,Cell line name,http://edamontology.org/,LinkML gen-harmony
edam:data_2317,Cell line name (exact),EnumEDAMDataTypes,,,data_2317,Cell line name (exact),http://edamontology.org/,LinkML gen-harmony
edam:data_2318,Cell line name (truncated),EnumEDAMDataTypes,,,data_2318,Cell line name (truncated),http://edamontology.org/,LinkML gen-harmony
edam:data_2319,Cell line name (no punctuation),EnumEDAMDataTypes,,,data_2319,Cell line name (no punctuation),http://edamontology.org/,LinkML gen-harmony
edam:data_2320,Cell line name (assonant),EnumEDAMDataTypes,,,data_2320,Cell line name (assonant),http://edamontology.org/,LinkML gen-harmony
edam:data_2321,Enzyme ID,EnumEDAMDataTypes,,,data_2321,Enzyme ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2325,REBASE enzyme number,EnumEDAMDataTypes,,,data_2325,REBASE enzyme number,http://edamontology.org/,LinkML gen-harmony
edam:data_2326,DrugBank ID,EnumEDAMDataTypes,,,data_2326,DrugBank ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2327,GI number (protein),EnumEDAMDataTypes,,,data_2327,GI number (protein),http://edamontology.org/,LinkML gen-harmony
edam:data_2335,Bit score,EnumEDAMDataTypes,,,data_2335,Bit score,http://edamontology.org/,LinkML gen-harmony
edam:data_2337,Resource metadata,EnumEDAMDataTypes,,,data_2337,Resource metadata,http://edamontology.org/,LinkML gen-harmony
edam:data_2338,Ontology identifier,EnumEDAMDataTypes,,,data_2338,Ontology identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2339,Ontology concept name,EnumEDAMDataTypes,,,data_2339,Ontology concept name,http://edamontology.org/,LinkML gen-harmony
edam:data_2340,Genome build identifier,EnumEDAMDataTypes,,,data_2340,Genome build identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2342,Pathway or network name,EnumEDAMDataTypes,,,data_2342,Pathway or network name,http://edamontology.org/,LinkML gen-harmony
edam:data_2343,Pathway ID (KEGG),EnumEDAMDataTypes,,,data_2343,Pathway ID (KEGG),http://edamontology.org/,LinkML gen-harmony
edam:data_2344,Pathway ID (NCI-Nature),EnumEDAMDataTypes,,,data_2344,Pathway ID (NCI-Nature),http://edamontology.org/,LinkML gen-harmony
edam:data_2345,Pathway ID (ConsensusPathDB),EnumEDAMDataTypes,,,data_2345,Pathway ID (ConsensusPathDB),http://edamontology.org/,LinkML gen-harmony
edam:data_2346,Sequence cluster ID (UniRef),EnumEDAMDataTypes,,,data_2346,Sequence cluster ID (UniRef),http://edamontology.org/,LinkML gen-harmony
edam:data_2347,Sequence cluster ID (UniRef100),EnumEDAMDataTypes,,,data_2347,Sequence cluster ID (UniRef100),http://edamontology.org/,LinkML gen-harmony
edam:data_2348,Sequence cluster ID (UniRef90),EnumEDAMDataTypes,,,data_2348,Sequence cluster ID (UniRef90),http://edamontology.org/,LinkML gen-harmony
edam:data_2349,Sequence cluster ID (UniRef50),EnumEDAMDataTypes,,,data_2349,Sequence cluster ID (UniRef50),http://edamontology.org/,LinkML gen-harmony
edam:data_2353,Ontology data,EnumEDAMDataTypes,,,data_2353,Ontology data,http://edamontology.org/,LinkML gen-harmony
edam:data_2354,RNA family report,EnumEDAMDataTypes,,,data_2354,RNA family report,http://edamontology.org/,LinkML gen-harmony
edam:data_2355,RNA family identifier,EnumEDAMDataTypes,,,data_2355,RNA family identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2356,RFAM accession,EnumEDAMDataTypes,,,data_2356,RFAM accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2362,Sequence accession (hybrid),EnumEDAMDataTypes,,,data_2362,Sequence accession (hybrid),http://edamontology.org/,LinkML gen-harmony
edam:data_2365,Pathway or network accession,EnumEDAMDataTypes,,,data_2365,Pathway or network accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2366,Secondary structure alignment,EnumEDAMDataTypes,,,data_2366,Secondary structure alignment,http://edamontology.org/,LinkML gen-harmony
edam:data_2367,ASTD ID,EnumEDAMDataTypes,,,data_2367,ASTD ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2368,ASTD ID (exon),EnumEDAMDataTypes,,,data_2368,ASTD ID (exon),http://edamontology.org/,LinkML gen-harmony
edam:data_2369,ASTD ID (intron),EnumEDAMDataTypes,,,data_2369,ASTD ID (intron),http://edamontology.org/,LinkML gen-harmony
edam:data_2370,ASTD ID (polya),EnumEDAMDataTypes,,,data_2370,ASTD ID (polya),http://edamontology.org/,LinkML gen-harmony
edam:data_2371,ASTD ID (tss),EnumEDAMDataTypes,,,data_2371,ASTD ID (tss),http://edamontology.org/,LinkML gen-harmony
edam:data_2373,Spot ID,EnumEDAMDataTypes,,,data_2373,Spot ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2374,Spot serial number,EnumEDAMDataTypes,,,data_2374,Spot serial number,http://edamontology.org/,LinkML gen-harmony
edam:data_2375,Spot ID (HSC-2DPAGE),EnumEDAMDataTypes,,,data_2375,Spot ID (HSC-2DPAGE),http://edamontology.org/,LinkML gen-harmony
edam:data_2379,Strain identifier,EnumEDAMDataTypes,,,data_2379,Strain identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2380,CABRI accession,EnumEDAMDataTypes,,,data_2380,CABRI accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2382,Genotype experiment ID,EnumEDAMDataTypes,,,data_2382,Genotype experiment ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2383,EGA accession,EnumEDAMDataTypes,,,data_2383,EGA accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2384,IPI protein ID,EnumEDAMDataTypes,,,data_2384,IPI protein ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2385,RefSeq accession (protein),EnumEDAMDataTypes,,,data_2385,RefSeq accession (protein),http://edamontology.org/,LinkML gen-harmony
edam:data_2386,EPD ID,EnumEDAMDataTypes,,,data_2386,EPD ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2387,TAIR accession,EnumEDAMDataTypes,,,data_2387,TAIR accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2388,TAIR accession (At gene),EnumEDAMDataTypes,,,data_2388,TAIR accession (At gene),http://edamontology.org/,LinkML gen-harmony
edam:data_2389,UniSTS accession,EnumEDAMDataTypes,,,data_2389,UniSTS accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2390,UNITE accession,EnumEDAMDataTypes,,,data_2390,UNITE accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2391,UTR accession,EnumEDAMDataTypes,,,data_2391,UTR accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2392,UniParc accession,EnumEDAMDataTypes,,,data_2392,UniParc accession,http://edamontology.org/,LinkML gen-harmony
edam:data_2393,mFLJ/mKIAA number,EnumEDAMDataTypes,,,data_2393,mFLJ/mKIAA number,http://edamontology.org/,LinkML gen-harmony
edam:data_2398,Ensembl protein ID,EnumEDAMDataTypes,,,data_2398,Ensembl protein ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2523,Phylogenetic data,EnumEDAMDataTypes,,,data_2523,Phylogenetic data,http://edamontology.org/,LinkML gen-harmony
edam:data_2526,Text data,EnumEDAMDataTypes,,,data_2526,Text data,http://edamontology.org/,LinkML gen-harmony
edam:data_2530,Organism report,EnumEDAMDataTypes,,,data_2530,Organism report,http://edamontology.org/,LinkML gen-harmony
edam:data_2531,Protocol,EnumEDAMDataTypes,,,data_2531,Protocol,http://edamontology.org/,LinkML gen-harmony
edam:data_2534,Sequence attribute,EnumEDAMDataTypes,,,data_2534,Sequence attribute,http://edamontology.org/,LinkML gen-harmony
edam:data_2535,Sequence tag profile,EnumEDAMDataTypes,,,data_2535,Sequence tag profile,http://edamontology.org/,LinkML gen-harmony
edam:data_2536,Mass spectrometry data,EnumEDAMDataTypes,,,data_2536,Mass spectrometry data,http://edamontology.org/,LinkML gen-harmony
edam:data_2537,Protein structure raw data,EnumEDAMDataTypes,,,data_2537,Protein structure raw data,http://edamontology.org/,LinkML gen-harmony
edam:data_2538,Mutation identifier,EnumEDAMDataTypes,,,data_2538,Mutation identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2563,Amino acid name (single letter),EnumEDAMDataTypes,,,data_2563,Amino acid name (single letter),http://edamontology.org/,LinkML gen-harmony
edam:data_2564,Amino acid name (three letter),EnumEDAMDataTypes,,,data_2564,Amino acid name (three letter),http://edamontology.org/,LinkML gen-harmony
edam:data_2565,Amino acid name (full name),EnumEDAMDataTypes,,,data_2565,Amino acid name (full name),http://edamontology.org/,LinkML gen-harmony
edam:data_2576,Toxin identifier,EnumEDAMDataTypes,,,data_2576,Toxin identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2578,ArachnoServer ID,EnumEDAMDataTypes,,,data_2578,ArachnoServer ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2580,BindingDB Monomer ID,EnumEDAMDataTypes,,,data_2580,BindingDB Monomer ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2582,GO concept ID (biological process),EnumEDAMDataTypes,,,data_2582,GO concept ID (biological process),http://edamontology.org/,LinkML gen-harmony
edam:data_2583,GO concept ID (molecular function),EnumEDAMDataTypes,,,data_2583,GO concept ID (molecular function),http://edamontology.org/,LinkML gen-harmony
edam:data_2586,Northern blot image,EnumEDAMDataTypes,,,data_2586,Northern blot image,http://edamontology.org/,LinkML gen-harmony
edam:data_2587,Blot ID,EnumEDAMDataTypes,,,data_2587,Blot ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2588,BlotBase blot ID,EnumEDAMDataTypes,,,data_2588,BlotBase blot ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2589,Hierarchy,EnumEDAMDataTypes,,,data_2589,Hierarchy,http://edamontology.org/,LinkML gen-harmony
edam:data_2591,Brite hierarchy ID,EnumEDAMDataTypes,,,data_2591,Brite hierarchy ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2593,BRENDA organism ID,EnumEDAMDataTypes,,,data_2593,BRENDA organism ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2594,UniGene taxon,EnumEDAMDataTypes,,,data_2594,UniGene taxon,http://edamontology.org/,LinkML gen-harmony
edam:data_2595,UTRdb taxon,EnumEDAMDataTypes,,,data_2595,UTRdb taxon,http://edamontology.org/,LinkML gen-harmony
edam:data_2596,Catalogue ID,EnumEDAMDataTypes,,,data_2596,Catalogue ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2597,CABRI catalogue name,EnumEDAMDataTypes,,,data_2597,CABRI catalogue name,http://edamontology.org/,LinkML gen-harmony
edam:data_2600,Pathway or network,EnumEDAMDataTypes,,,data_2600,Pathway or network,http://edamontology.org/,LinkML gen-harmony
edam:data_2603,Expression data,EnumEDAMDataTypes,,,data_2603,Expression data,http://edamontology.org/,LinkML gen-harmony
edam:data_2605,Compound ID (KEGG),EnumEDAMDataTypes,,,data_2605,Compound ID (KEGG),http://edamontology.org/,LinkML gen-harmony
edam:data_2606,RFAM name,EnumEDAMDataTypes,,,data_2606,RFAM name,http://edamontology.org/,LinkML gen-harmony
edam:data_2608,Reaction ID (KEGG),EnumEDAMDataTypes,,,data_2608,Reaction ID (KEGG),http://edamontology.org/,LinkML gen-harmony
edam:data_2609,Drug ID (KEGG),EnumEDAMDataTypes,,,data_2609,Drug ID (KEGG),http://edamontology.org/,LinkML gen-harmony
edam:data_2610,Ensembl ID,EnumEDAMDataTypes,,,data_2610,Ensembl ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2611,ICD identifier,EnumEDAMDataTypes,,,data_2611,ICD identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_2612,Sequence cluster ID (CluSTr),EnumEDAMDataTypes,,,data_2612,Sequence cluster ID (CluSTr),http://edamontology.org/,LinkML gen-harmony
edam:data_2613,KEGG Glycan ID,EnumEDAMDataTypes,,,data_2613,KEGG Glycan ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2614,TCDB ID,EnumEDAMDataTypes,,,data_2614,TCDB ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2615,MINT ID,EnumEDAMDataTypes,,,data_2615,MINT ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2616,DIP ID,EnumEDAMDataTypes,,,data_2616,DIP ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2617,Signaling Gateway protein ID,EnumEDAMDataTypes,,,data_2617,Signaling Gateway protein ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2618,Protein modification ID,EnumEDAMDataTypes,,,data_2618,Protein modification ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2619,RESID ID,EnumEDAMDataTypes,,,data_2619,RESID ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2620,RGD ID,EnumEDAMDataTypes,,,data_2620,RGD ID,http://edamontology.org/,LinkML gen-harmony
edam:data_2621,TAIR accession (protein),EnumEDAMDataTypes,,,data_2621,TAIR accession (protein),http://edamontology.org/,LinkML gen-harmony
edam:data_2622,Compound ID (HMDB),EnumEDAMDataTypes,,,data_2622,Compound ID (HMDB),http://edamontology.org/,LinkML gen-harmony
edam:data_2625,LIPID MAPS ID,EnumEDAMDataTypes,,,data_2625,LIPID MAPS ID,http://edamontology.org/,LinkML gen-harmony
